date,avgterrornegemo,avgterrornousnegemo,avgterrornodronenegemo,avgusnegemo,avgdronenegemo,avgusnodronenegemo,avgusnoterrornegemo,avgterrorposemo,avgterrornousposemo,avgterrornodroneposemo,avgusposemo,avgdroneposemo,avgusnodroneposemo,avgusnoterrorposemo,avgterroranger,avgterrornousanger,avgterrornodroneanger,avgusanger,avgdroneanger,avgusnoterroranger,topterrornegemo,topterrornousnegemo,topterrornodronenegemo,topusnegemo,topusnodronenegemo,topusnoterrornegemo,topterrorposemo,topterrornousposemo,topterrornodroneposemo,topusposemo,topusnodroneposemo,topusnoterrorposemo,topterroranger,topterrornousanger,topterrornodroneanger,topusanger,topusnodroneanger,topusnoterroranger,senavgterrornegemo,senavgterrornousnegemo,senavgterrornodronenegemo,senavgterrorposemo,senavgterrornousposemo,senavgterrornodroneposemo,senavgterroranger,senavgterrornousanger,senavgterrornodroneanger,senavgusnegemo,senavgusnodronenegemo,senavgusnoterrornegemo,senavgusposemo,senavgusnodroneposemo,senavgusnoterrorposemo,senavgusanger,senavgusnodroneanger,senavgusnoterroranger,numdrone,numus,numterror,avgusnodroneanger
20669,2.5709002,3.7256267,2.9498763,-1.0519048,-0.69473714,-0.64719909,-0.75930071,-0.77945006,-0.56245095,-0.70972836,-0.60016257,-0.6445893,-0.30297631,-0.36223045,2.8286753,3.9281423,3.2873108,-0.81891412,-0.65418363,-0.59211057,1.8178699,2.6264017,2.0707777,-0.8330512,-0.51305443,-0.59273505,-0.64766002,-0.45283544,-0.59058928,-0.39798832,-0.16644898,-0.20400122,1.8357977,2.5064275,2.1135755,-0.69474554,-0.42574692,-0.50628799,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.44371766,-0.11670782,-0.23081875,0.25310004,0.42033023,0.39318845,-0.3840282,-0.050608743,-0.19895531,-0.6422737,-1.37575,-0.2246667,-0.4822151
20670,-0.84125483,-0.5973689,-0.75605148,-0.95093739,-0.69473714,-0.54849529,-0.65940374,-0.77945006,-0.56245095,-0.70972836,0.46250126,-0.6445893,0.70083928,0.65819001,-0.78633791,-0.55275965,-0.70006889,-0.5669539,-0.65418363,-0.33525175,-0.68841386,-0.47929955,-0.61272794,-0.75502336,-0.43467268,-0.51419938,-0.64766002,-0.45283544,-0.59058928,0.41680321,0.62096012,0.58722144,-0.62090892,-0.43193236,-0.54730368,-0.50062436,-0.21869554,-0.30519852,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.6622661,-1.3918797,-1.4789804,3.19204,3.3362157,3.342083,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-1.117052,-0.8545672,-0.2230729
20671,2.725296,-0.5973689,3.1175654,0.38539645,-0.69473714,0.75787938,-2.0520861,2.6834612,-0.56245095,3.0054028,-0.234588,-0.6445893,0.042353455,-2.0563905,1.6150944,-0.55275965,1.9487244,-0.021040013,-0.65418363,-1.4911164,3.2411215,-0.47929955,3.5946689,1.3379598,1.6678051,-1.6090803,3.3761811,-0.45283544,3.7386682,0.52126384,0.72191018,-1.69008,1.8270552,-0.43193236,2.1041062,0.56704229,0.92008734,-1.2101012,3.6200147,-0.5021047,4.0008006,1.1521409,-0.40780011,1.3198332,1.5903589,-0.44336307,1.8639395,1.574383,1.9951698,-1.4789804,-1.0046191,-0.82752287,-1.5166175,1.5220883,2.0537264,-1.1444829,-0.6422737,-0.8583537,0.4052339,0.3384019
20672,0.9883396,-0.5973689,1.2310637,-0.46391785,-0.69473714,-0.072394215,-1.5702296,2.3715036,-0.56245095,2.6707242,1.2254398,-0.6445893,1.4215277,-0.47015971,0.69954848,-0.55275965,0.93887204,-0.31049427,-0.65418363,-1.1333488,1.9993204,-0.47929955,2.2650585,0.33277717,0.65806252,-1.6090803,4.2341428,-0.45283544,4.6617508,1.0435662,1.2266597,-1.69008,1.3986615,-0.43193236,1.6401095,0.22733021,0.55774736,-1.2101012,1.0303525,-0.5021047,1.2269794,1.2258959,-0.40780011,1.3985956,0.24486727,-0.44336307,0.39344996,0.19054241,0.54702497,-1.2210795,0.018176636,0.18724966,0.1574693,0.8522191,1.3141969,-0.75497311,-0.6422737,-0.5996555,0.4052339,0.0406969
20673,-0.31116137,0.074227706,-0.1803191,-1.0162692,-0.69473714,-0.61236244,-0.72404295,1.502084,2.5150208,1.7379806,-1.2382151,-0.6445893,-0.90569478,-0.97491902,-0.34035763,4.44E-05,-0.20815015,-0.72892833,-0.65418363,-0.50037521,-0.68841386,-0.47929955,-0.61272794,-0.28685603,0.03561845,-0.042984661,-0.64766002,-0.45283544,-0.59058928,-0.36665019,-0.13616404,-0.17356959,-0.62090892,-0.43193236,-0.54730368,-0.25103998,0.047513425,-0.046654835,2.8868775,4.1717949,3.2155275,2.2928832,3.3974981,2.5380218,1.9370139,2.8309891,2.242799,-0.89090317,-0.58467311,-0.6888718,-1.4297186,-1.2492877,-1.2953302,-0.67192143,-0.36844021,-0.50223774,-0.6422737,-1.117052,-0.2246667,-0.3896643
20674,-0.29057518,0.10030916,-0.15796053,-1.0519048,-0.69473714,-0.64719909,-0.75930071,0.136117,0.67252159,0.27252379,-0.44802901,-0.6445893,-0.15926762,-0.21614458,-0.33178109,0.010675258,-0.19869019,-0.71093118,-0.65418363,-0.48202819,-0.081689045,0.27253312,0.036898974,-0.48881057,-0.16725221,-0.24625373,0.41621268,0.96833181,0.55403316,0.29667392,0.50486797,0.47056705,-0.15754436,0.12227783,-0.045429695,-0.31343609,-0.019038837,-0.11129078,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.0907912,-0.79384959,-0.89361751,0.22593206,0.39337537,0.36592841,-0.92406321,-0.64680243,-0.76785767,-0.6422737,-1.117052,-0.2246667,-0.3711541
20675,0.034943316,0.5127216,0.19558384,0.072100587,0.21293259,0.45160726,0.3527886,0.16195966,0.70737976,0.30024868,0.32115367,0.13955328,0.56731921,0.52246135,-0.056259606,0.35219124,0.10521154,-0.83691132,0.3549369,-0.61045766,0.59874994,1.1157098,0.76545244,1.4389369,1.7692403,1.6940417,0.81087518,1.4955391,0.97865117,-0.63302439,-0.39358628,-0.43223858,0.37139073,0.75491405,0.52746421,-0.16091229,0.14364442,0.046708148,0.15151472,0.60391718,0.28564474,0.19086882,0.59273094,0.29329917,0.18758105,0.5897516,0.33084178,0.29433063,0.65563601,0.52516562,1.7261657,1.8818405,1.8712435,-0.32757854,0.011711169,-0.13948816,-0.0617741,-0.0822592,-0.2246667,-0.5007253
20676,1.4129289,1.5934705,1.6922086,-1.2419611,-0.53221273,-0.94137537,-1.3469304,2.1666086,1.6535281,2.4509056,-0.85447538,-0.6445893,-0.5432058,-1.3761101,0.43153134,0.76014996,0.64324766,-1.2118521,-0.38980585,-1.1058282,-0.68841386,-0.47929955,-0.61272794,-1.8428237,-1.5274076,-1.6090803,-0.64766002,-0.45283544,-0.59058928,-1.9283342,-1.6453651,-1.69008,-0.62090892,-0.43193236,-0.54730368,-1.3741697,-1.1504269,-1.2101012,1.4494349,1.4023752,1.6758641,0.86695534,1.4948491,1.015286,0.67084169,0.79110545,0.858998,-0.51290971,-0.37549669,-0.72562104,-0.52678168,-0.35343379,-1.0355581,0.10143881,0.19659349,-0.006678272,-0.0617741,-0.5996555,1.035134,-1.059115
20677,2.3393056,-0.5973689,2.6983428,1.5692892,-0.69473714,1.9152305,-0.58692932,-0.36596817,-0.56245095,-0.2661306,-1.3835367,-0.6445893,-1.0429688,-1.358667,2.8243871,-0.55275965,3.2825809,1.6047035,-0.65418363,-0.69607723,6.3201079,-0.47929955,6.8913732,3.8302617,4.1714129,-1.6090803,0.31325725,-0.45283544,0.44326323,-1.3433557,-1.0800456,-1.69008,6.7404685,-0.43193236,7.4258642,4.4633317,5.0759048,-1.2101012,0.8275041,-0.5021047,1.0097059,-0.5589726,-0.40780011,-0.50744992,1.5551059,-0.44336307,1.8254114,0.047033168,0.39684716,-1.4789804,0.018176636,0.18724966,-0.057403818,0.47588819,0.89873105,-1.1444829,-0.6422737,-0.8583537,-0.2246667,2.010486
20678,-0.84125483,-0.5973689,-0.75605148,0.55565542,-0.69473714,0.92432129,0.83121705,-0.77945006,-0.56245095,-0.70972836,0.86894763,-0.6445893,1.0847775,1.0484792,-0.78633791,-0.55275965,-0.70006889,-0.30299559,-0.65418363,-0.06616161,-0.68841386,-0.47929955,-0.61272794,0.30523771,0.63039815,0.55296308,-0.64766002,-0.45283544,-0.59058928,-0.23607461,-0.00997666,-0.046771064,-0.62090892,-0.43193236,-0.54730368,-1.2493775,-1.0173223,-1.0808295,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.27586299,0.058946688,-0.058884885,-1.6502589,-1.468098,-1.5166175,-0.26548392,0.080263063,-0.074074298,-0.6422737,-0.8583537,-0.8545672,0.0484094
20679,-0.33483544,-0.5973689,-0.2060314,-0.5173713,-0.69473714,-0.12464929,-0.61591905,0.67364353,-0.56245095,0.8492009,0.31945065,-0.6445893,0.56571048,-0.33737415,-0.57535493,-0.55275965,-0.46735349,-0.8117153,-0.65418363,-0.73521763,0.24151945,-0.47929955,0.38296187,-0.066542134,0.25693178,-0.57887584,2.1664548,-0.45283544,2.4371216,1.2577101,1.4336069,-0.25979263,-0.26245707,-0.43193236,-0.15906152,-0.68781263,-0.41835222,-0.79355878,-0.69643229,-0.5021047,-0.6226024,0.16874239,-0.40780011,0.26967052,-0.61883265,-0.44336307,-0.55048877,-0.2322976,0.10453648,-0.4284772,-0.25414276,-0.082933575,-0.87584633,-0.52966827,-0.21139409,-0.35238054,-0.6422737,-0.3409573,-0.2246667,-0.4748111
20680,-0.49643674,-0.5973689,-0.38154593,-1.3053133,-0.69473714,-0.89492649,-1.2724973,0.79325801,-0.56245095,0.97752744,0.41027653,-0.6445893,0.65150666,-0.32080317,-0.78633791,-0.55275965,-0.70006889,-1.2808412,-0.65418363,-1.0630184,0.071409725,-0.47929955,0.2008235,-1.2277805,-0.90957433,-1.6090803,3.0072577,-0.45283544,3.3417428,0.29667392,0.50486797,-1.69008,-0.62090892,-0.43193236,-0.54730368,-1.3741697,-1.1504269,-1.2101012,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.1292313,-0.83407581,-0.93299174,2.5432038,2.6924694,2.6910491,-0.8901934,-0.60941052,-0.73217738,-0.6422737,-0.8583537,-0.2246667,-0.9573092
20681,1.7773038,-0.5973689,2.0879548,0.60871261,-0.69473714,0.97618902,-1.1095281,1.1432408,-0.56245095,1.3530011,0.87803024,-0.6445893,1.0933571,-0.078344181,0.97356898,-0.55275965,1.2411182,0.18172799,-0.65418363,-0.82695287,2.1410782,-0.47929955,2.4168403,0.92028081,1.2482313,-1.1332459,1.7717923,-0.45283544,2.0125036,1.5554225,1.7213142,0.26261729,0.77792764,-0.43193236,0.96778768,0.060940444,0.38027456,-0.87255818,0.83574164,-0.5021047,1.0185292,-0.24821863,-0.40780011,-0.17559846,-0.058309007,-0.44336307,0.062108215,-0.32301608,0.009602529,-1.0017653,0.30775574,0.47455716,-0.16002996,-0.14581063,0.21238126,-0.54505408,-0.6422737,-0.3409573,0.4052339,0.5469497
20682,-0.84125483,-0.5973689,-0.75605148,-0.27584115,-0.69473714,0.11146602,0.008535551,-0.77945006,-0.56245095,-0.70972836,-0.84766346,-0.6445893,-0.53677112,-0.59989262,-0.78633791,-0.55275965,-0.70006889,0.56086814,-0.65418363,0.81449723,-0.68841386,-0.47929955,-0.61272794,-0.23330744,0.08940997,0.010912493,-0.64766002,-0.45283544,-0.59058928,-0.58775824,-0.34984136,-0.38828179,-0.62090892,-0.43193236,-0.54730368,0.36829904,0.70810598,0.59491646,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.1374789,0.20376121,0.082862228,1.3542037,1.5127964,1.4980217,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-0.8583537,-0.8545672,0.936897
20683,0.92851102,1.6448183,1.1660842,-0.039260708,-0.69473714,0.34274256,0.24260789,0.1813416,0.73352331,0.32104233,-0.8777495,-0.6445893,-0.56519103,-0.62878269,1.3492217,2.0943215,1.6554652,-0.0810306,-0.65418363,0.16011877,1.4606394,2.1837337,1.6882869,-1.0556601,-0.7366733,-0.81679302,0.84090382,1.5356526,1.010959,-0.99863607,-0.74691099,-0.78727448,2.1068225,2.8305883,2.4071245,-1.1973808,-0.96186215,-1.0269662,-0.22843966,0.10832269,-0.12132939,1.1103466,1.8196117,1.2752013,0.048772112,0.41192034,0.1791373,-0.58786774,-0.26755622,-0.37847194,-0.58111775,-0.40734363,-0.44385499,-0.50398368,-0.1830385,-0.32532299,-0.6422737,-0.3409573,1.035134,0.2767014
20684,0.34373569,0.36112335,0.53096199,-0.79057723,-0.69473714,-0.39173022,-0.82687813,0.72126776,0.63268381,0.90029383,0.75541526,-0.6445893,0.97753227,0.57642555,0.50014371,0.15684941,0.7189275,-0.45447165,-0.65418363,-0.7297135,0.42296988,0.8978892,0.57724285,-0.74584353,-0.42545119,-0.50495976,0.72507894,1.3809288,0.88634288,1.0331202,1.2165647,1.1857107,0.15719388,0.49872252,0.29546586,-0.7502088,-0.4849045,-0.56374216,-0.69643229,-0.5021047,-0.6226024,1.1963938,1.9344267,1.3670906,-0.61883265,-0.44336307,-0.55048877,-0.080459654,0.26343003,-0.16585135,2.1612532,2.3135152,1.5573522,0.098616257,0.48222631,-0.154355,-0.6422737,-0.8583537,0.4052339,-0.1073844
20685,0.247238,0.78168625,0.42615625,-1.5003191,-0.69473714,-1.0855604,-1.2029612,0.15642196,0.69991016,0.29430765,0.22067739,-0.6445893,0.47240713,0.42597923,1.0276011,1.6956645,1.3007159,-1.2913396,-0.65418363,-1.0737208,0.37760726,0.84167737,0.52867258,-1.2736793,-0.95568132,-1.0362312,0.318977,0.83844018,0.44941711,-0.19429034,0.030403383,-0.006195454,1.022724,1.5339454,1.2329286,-1.0506344,-0.80534118,-0.87495214,0.02331873,0.43670443,0.14833233,0.58668673,1.1208801,0.71598965,0.40791261,0.87202328,0.5716424,-1.6622661,-1.3918797,-1.4789804,-1.1228799,-0.94485593,-0.98745215,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-0.8583537,-0.2246667,-0.9681068
20686,-0.84125483,-0.5973689,-0.75605148,-1.7250211,-0.69473714,-1.3052248,-1.4252809,-0.77945006,-0.56245095,-0.70972836,-0.34357905,-0.6445893,-0.060601912,-0.11584676,-0.78633791,-0.55275965,-0.70006889,-1.484809,-0.65418363,-1.2709517,-0.68841386,-0.47929955,-0.61272794,-1.6225097,-1.3060942,-1.3873323,-0.64766002,-0.45283544,-0.59058928,-0.42410341,-0.19168644,-0.22936089,-0.62090892,-0.43193236,-0.54730368,-1.3741697,-1.1504269,-1.2101012,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.6622661,-1.3918797,-1.4789804,-1.1005063,-0.92265785,-0.96500272,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-0.8583537,-0.8545672,-1.167091
20687,-0.16448499,0.2600579,-0.75605148,-0.85194969,0.67511135,-0.85621905,-0.56146538,0.33178255,0.9364472,-0.70972836,-0.67282343,0.90327549,-0.53891599,-0.4320029,-0.30176318,0.047883235,-0.70006889,-0.20701072,0.49774814,0.031689379,-0.091895632,0.25988546,-0.61272794,-0.58336204,-0.64768678,-0.34142065,0.38532606,0.92707211,-0.59058928,-0.81060731,-0.72268301,-0.60468465,-0.22573762,0.040714841,-0.54730368,-0.081877261,-0.15953796,0.12858029,0.64627928,1.2492647,-0.6226024,0.15235242,0.54133761,-0.50744992,0.018660156,0.37334323,-0.55048877,-0.69614047,-0.38086018,-0.48937592,-0.46605322,-0.29318172,-0.3284007,-0.43295124,-0.10461934,-0.25049353,0.5187255,-0.3409573,-0.2246667,-0.2570082
20688,0.3990609,0.97403675,0.59105051,0.76154989,-0.69473714,1.1255999,1.0349287,0.091815345,0.61276484,0.22499543,-0.48435953,-0.6445893,-0.19358623,-0.25103089,0.56017959,1.1162835,0.78514743,0.60886055,-0.65418363,0.86342263,-0.68841386,-0.47929955,-0.61272794,4.1699128,4.5126047,4.4427938,-0.64766002,-0.45283544,-0.59058928,0.22355141,0.43420285,0.39955968,-0.62090892,-0.43193236,-0.54730368,3.5065916,4.0554371,3.8458636,2.3555593,3.4787686,2.6464257,-0.5589726,-0.40780011,-0.50744992,3.73492,5.1343269,4.2077332,3.5527623,4.0654802,3.8627837,0.41131383,0.57730293,0.55193812,1.5070351,2.0371077,1.7931938,-0.6422737,-1.117052,-0.2246667,0.9862574
20689,-0.84125483,-0.5973689,-0.75605148,-2.3585424,-0.69473714,-1.9245433,-2.0520861,-0.77945006,-0.56245095,-0.70972836,-2.5960636,-0.6445893,-2.1883483,-2.27879,-0.78633791,-0.55275965,-0.70006889,-1.700775,-0.65418363,-1.4911164,-0.68841386,-0.47929955,-0.61272794,-1.8428237,-1.5274076,-1.6090803,-0.64766002,-0.45283544,-0.59058928,-1.9283342,-1.6453651,-1.69008,-0.62090892,-0.43193236,-0.54730368,-1.3741697,-1.1504269,-1.2101012,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.6622661,-1.3918797,-1.4789804,-1.6502589,-1.468098,-1.5166175,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-1.634448,-0.8545672,-1.389213
20690,-0.5684883,-0.25179008,-0.45980084,0.096352376,-0.69473714,0.47531536,0.37678328,-0.38811898,-0.03459977,-0.28989476,0.30582643,-0.6445893,0.55284077,0.50774336,-0.78633791,-0.55275965,-0.70006889,-0.35398749,-0.65418363,-0.11814489,-0.28771091,0.017237874,-0.18369089,0.41539484,0.74105495,0.66383725,-0.041366998,0.35707703,0.061722413,0.68665957,0.88174748,0.84927183,-0.62090892,-0.43193236,-0.54730368,-0.4544051,-0.16939762,-0.25732011,-0.36487314,-0.069634669,-0.26746508,-0.031215318,0.29639885,0.056137457,-0.61883265,-0.44336307,-0.55048877,-0.30020833,0.033470094,-0.083821841,0.85079634,1.013338,0.99290919,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-0.3409573,-0.2246667,-0.004036
20691,-0.84125483,-0.5973689,-0.75605148,-0.036291007,-0.69473714,0.3456457,0.2455461,-0.77945006,-0.56245095,-0.70972836,2.3596292,-0.6445893,2.492908,2.4799027,-0.78633791,-0.55275965,-0.70006889,0.35090128,-0.65418363,0.60044819,-0.68841386,-0.47929955,-0.61272794,-0.04818254,0.27537465,0.19724238,-0.64766002,-0.45283544,-0.59058928,1.8714155,2.0266876,1.9997572,-0.62090892,-0.43193236,-0.54730368,0.20653136,0.53556311,0.42734185,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.52304864,0.8949821,0.75944191,1.5116181,1.6689759,1.6559694,0.35546225,0.76578194,0.58006424,-0.6422737,-0.5996555,-0.8545672,0.7209452
20692,-0.21016057,-0.5973689,-0.070622519,0.36460912,-0.69473714,0.73755807,0.16180877,-0.21460426,-0.56245095,-0.10374215,0.18150844,-0.6445893,0.43540728,0.05476841,-0.65447354,-0.55275965,-0.55462176,-0.24975398,-0.65418363,-0.10591353,0.053264644,-0.47929955,0.18139537,1.1075479,1.436348,0.75623214,0.052436836,-0.45283544,0.16264611,0.39904499,0.60379869,0.15610662,-0.47752818,-0.43193236,-0.39200681,0.23426293,0.56514186,0.33828786,-0.36744735,-0.5021047,-0.27022234,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.30297965,0.66468692,0.53402478,2.2451546,2.3967583,1.390184,0.68287021,1.1272373,0.92497361,-0.6422737,0.4351372,-0.2246667,0.1031686
20693,-0.13103253,-0.36046264,-0.55296141,0.81566292,-0.10461881,0.78497452,0.69018579,0.38962084,0.15794973,-0.13674791,-0.26183575,0.057871763,-0.35230926,-0.41237944,-0.037319731,-0.16650549,-0.35635641,0.94680738,-0.17263837,0.89603966,0.4853434,-0.09635675,-0.28184322,1.0878116,0.71339083,0.63611877,1.3899994,0.79068595,0.41095537,-0.36142719,-0.78224343,-0.82277805,0.52438843,0.13796307,-0.031225672,1.4544532,1.3009139,1.1706549,-0.026449392,-0.5021047,-0.6226024,0.066031806,0.42615798,0.15998681,-0.14095783,-0.44336307,-0.55048877,0.64328057,0.79910958,0.66560012,0.027765337,-0.10555449,-0.13864948,0.89236116,1.1729385,0.96858281,-0.0617741,0.4351372,0.4052339,1.019164
20694,-0.84125483,-0.5973689,-0.75605148,-1.7408592,-0.69473714,-1.3207078,-1.4409511,-0.77945006,-0.56245095,-0.70972836,0.55786878,-0.6445893,0.7909255,0.74976647,-0.78633791,-0.55275965,-0.70006889,-1.2328489,-0.65418363,-1.0140929,-0.68841386,-0.47929955,-0.61272794,-1.3654767,-1.0478952,-1.1286262,-0.64766002,-0.45283544,-0.59058928,0.48992574,0.69162524,0.65822881,-0.62090892,-0.43193236,-0.54730368,-1.013659,-0.76590282,-0.83664936,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.6622661,-1.3918797,-1.4789804,-0.95028311,-0.7736131,-0.81427073,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-1.117052,-0.8545672,-0.9079488
20695,-0.84125483,-0.5973689,-0.75605148,-0.42630258,-0.69473714,-0.035622224,-0.14033078,-0.77945006,-0.56245095,-0.70972836,0.069678932,-0.6445893,0.32977068,0.2809833,-0.78633791,-0.55275965,-0.70006889,0.38089651,-0.65418363,0.63102657,-0.68841386,-0.47929955,-0.61272794,-0.36488393,-0.042763423,-0.12152047,-0.64766002,-0.45283544,-0.59058928,0.1347601,0.34839553,0.31333676,-0.62090892,-0.43193236,-0.54730368,0.24119583,0.57253653,0.46325067,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.6622661,-1.3918797,-1.4789804,-0.36217552,-0.19011886,-0.22417116,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-0.8583537,-0.8545672,0.7517954
20696,-0.084713675,0.36112335,0.065624848,-0.071926542,-0.19265287,-0.024010016,0.21028836,-0.19614519,0.22434615,-0.083938621,1.5433308,0.2620756,1.2456456,1.6960541,-0.010160726,0.40933198,0.15605886,-1.1218663,-0.30482727,-0.90095276,0.14512394,0.55359203,0.27975014,-0.40619278,-0.48308489,-0.16309819,0.030129857,0.45258564,0.13864601,0.73279643,0.36606181,0.89407414,0.17030796,0.51440769,0.30966982,-0.92699772,-0.94707274,-0.74687725,-0.69643229,-0.5021047,-0.6226024,0.70305556,1.2761538,0.8402589,-0.61883265,-0.44336307,-0.55048877,0.54290932,0.61406887,0.77978528,0.49601391,0.12699747,0.6369251,-0.89583838,-0.84830344,-0.73812407,-0.0617741,-0.3409573,-0.2246667,-1.022095
20697,0.88026226,-0.5973689,-0.75605148,0.89023364,1.2468489,-0.043363836,-0.14816597,-0.054010857,-0.56245095,-0.70972836,0.56127453,0.1579316,0.37266889,0.32459113,2.0825162,-0.55275965,-0.70006889,1.2237636,2.5041866,-0.55541646,1.8405511,-0.47929955,-0.61272794,1.9805422,0.25693178,0.17876329,0.47626996,-0.45283544,-0.59058928,0.71973854,0.25249308,0.21696986,3.278348,-0.43193236,-0.54730368,2.1754749,-0.66237706,-0.73610461,0.80176193,-0.5021047,-0.6226024,-0.082024254,-0.40780011,-0.50744992,1.5183839,-0.44336307,-0.55048877,-0.001657469,-0.38622367,-0.49462581,-0.60269237,-0.71653217,-0.75654364,-0.25419399,-1.0414951,-1.1444829,-0.0617741,-0.5996555,-0.2246667,-0.4451948
20698,0.95282835,-0.5973689,1.1924951,-0.46748143,0.78539574,-0.075877905,-1.5467244,2.3881166,-0.56245095,2.6885471,0.12054154,-0.45345455,0.37781659,-1.5409472,0.54131103,-0.55275965,0.76433527,-0.43377492,-0.070664085,-1.1461917,1.8972543,-0.47929955,2.1557753,0.25015926,0.57506984,-1.6090803,1.488665,-0.45283544,1.7078865,-0.62780142,-0.38853881,-1.69008,1.1888357,-0.43193236,1.4128456,0.060940444,0.38027456,-1.2101012,0.94200522,-0.5021047,1.1323495,0.49523073,-0.40780011,0.61832458,0.81949204,-0.44336307,1.0214581,-0.30148965,0.032129221,-1.4789804,0.80636865,0.96925879,-0.52948356,-0.048717279,0.31957144,-1.1444829,-0.0617741,-0.5996555,0.4052339,-0.0860977
20699,-0.008919274,-0.5973689,0.14794484,0.06359648,-0.69473714,0.44329381,-0.28919697,-0.096802168,-0.56245095,0.022640023,0.27486306,-0.6445893,0.52359211,0.074837737,-0.43080118,-0.55275965,-0.30790988,-0.2871798,-0.65418363,-0.30356142,-0.1554033,-0.47929955,-0.04202769,-0.017583402,0.30611259,-0.20621593,-0.1471823,-0.45283544,-0.052124444,0.36979619,0.57553279,0.24571083,-0.39359802,-0.43193236,-0.30110133,-0.78718418,-0.52434283,-0.78877085,0.33475217,-0.5021047,0.48191276,-0.34083688,-0.40780011,-0.27450469,-0.22784418,-0.44336307,-0.12317698,0.65531725,1.033397,0.31791413,-0.81691289,-0.64128906,-0.84575832,-0.65344697,-0.34804463,-0.68712646,-0.6422737,1.211232,0.4052339,0.064676
20700,0.1816197,0.69855177,0.35488847,-1.0697225,-0.69473714,-0.66461736,-0.77692956,0.44438258,1.088329,0.6032418,-0.55247897,-0.6445893,-0.25793335,-0.3164424,0.30717149,0.8026734,0.50607806,-1.1113681,-0.65418363,-0.89025027,2.3168585,3.2447314,2.6050503,-1.8428237,-1.5274076,-1.6090803,3.1445315,4.6129384,3.4894359,-1.9283342,-1.6453651,-1.69008,2.3516188,3.1233785,2.6722655,-1.3741697,-1.1504269,-1.2101012,0.70909017,1.3311923,0.88287115,-0.5589726,-0.40780011,-0.50744992,1.3861851,2.1253099,1.6407976,-0.70703173,-0.39225754,-0.50053185,0.6126768,0.77708632,0.75398314,-1.0331992,-0.76728755,-0.88282746,-0.6422737,-0.8583537,-0.2246667,-0.7830052
20701,-0.84125483,-0.5973689,-0.75605148,-1.33105,-0.69473714,-0.92008626,-1.0354867,-0.77945006,-0.56245095,-0.70972836,-0.00752292,-0.6445893,0.2568441,0.20685039,-0.78633791,-0.55275965,-0.70006889,-1.4128205,-0.65418363,-1.1975635,-0.68841386,-0.47929955,-0.61272794,-1.0487753,-0.72975719,-0.80986339,-0.64766002,-0.45283544,-0.59058928,0.056414809,0.27268317,0.23725773,-0.62090892,-0.43193236,-0.54730368,-1.1523169,-0.91379666,-0.98028475,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.254802,-0.96548158,-1.061614,0.3825475,0.54876226,0.52307433,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-1.117052,-0.8545672,-1.09305
